Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,Force Sensor 1,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
153908,0.0,0,0,0,0,,,,150.0,15,16.32,157.3,0,,Force Sensor 3,0,0,18.75,73.06,-171.0,2.37,-840.12,1.69,-3.98,0.03,-8.68,-73.06,47.0,28.87,0.53,-0.1,-0.84,-0.09,26,-214892544,442.64,3673961,58.82352941176471,18248,0,False,False,False,H,H,0
153923,0.0,0,0,0,0,,,,150.0,15,15.69,151.76,0,,Force Sensor 3,0,0,19.31,64.81,-173.87,2.5,-856.87,1.37,-4.81,-0.06,-8.92,-73.06,47.0,28.87,0.47,-0.11,-0.87,-0.08,26,-214335488,482.71,3673972,58.82352941176471,18263,0,False,False,False,H,H,0
153940,0.0,0,0,0,0,,,,150.0,15,15.82,156.77,0,,Force Sensor 3,0,0,20.0,56.44,-175.31,2.69,-874.87,1.37,-4.26,-0.19,-7.86,-34.69,40.75,68.5,0.4,-0.11,-0.91,-0.07,26,-214532096,532.09,3673986,83.33333333333333,18280,0,False,False,False,H,H,0
153953,0.0,0,0,0,0,,,,150.0,15,15.57,152.02,0,,Force Sensor 3,0,0,14.31,39.88,-176.69,1.94,-850.5,1.31,-5.5,-0.22,-6.09,-34.69,40.75,68.5,0.27,-0.12,-0.95,-0.06,26,-211910656,590.87,3674000,58.82352941176471,18293,0,False,False,False,H,H,0
153969,0.0,0,0,0,0,,,,150.0,15,15.69,151.86,0,,Force Sensor 3,0,0,14.5,31.62,-177.06,2.62,-859.87,1.62,-6.52,-0.14,-4.91,-34.69,40.75,68.5,0.2,-0.13,-0.97,-0.05,26,-210599936,667.46,3674012,62.5,18309,0,False,False,False,H,H,0
153985,0.0,0,0,0,0,,,,150.0,15,15.81,146.85,0,,Force Sensor 3,0,0,14.69,23.31,-177.31,2.19,-862.31,1.44,-4.99,-0.25,-4.29,-34.69,40.75,68.5,0.13,-0.13,-0.98,-0.04,26,-213286912,744.18,3674025,62.5,18325,0,False,False,False,H,H,0
154002,0.0,0,0,0,0,,,,150.0,15,15.81,156.87,0,,Force Sensor 3,0,0,14.88,15.19,-177.44,2.31,-858.44,1.75,-7.58,-0.41,-2.98,24.5,36.06,69.87,0.06,-0.13,-0.99,-0.03,26,-216662016,838.09,3674038,66.66666666666667,18342,0,False,False,False,H,H,0
154014,0.0,0,0,0,0,,,,150.0,15,15.56,149.38,0,,Force Sensor 3,0,0,15.31,-1.81,-177.56,1.94,-905.69,1.81,-3.99,-0.52,-0.99,24.5,36.06,69.87,-0.1,-0.13,-0.99,-0.01,26,-215023616,925.78,3674054,83.33333333333333,18354,0,False,False,False,H,H,0
154028,0.0,0,0,0,0,M,M,M,150.0,15,15.93,151.76,0,0.0,Force Sensor 3,1,0,10.0,-46.75,-176.56,2.37,-921.37,1.62,-4.22,-0.36,2.12,67.19,31.75,31.5,-0.47,-0.13,-0.87,0.04,26,-212238336,1231.44,3674105,58.82352941176471,18368,0,False,False,False,H,H,0
154047,0.0,0,0,0,0,,,,150.0,15,15.81,146.9,0,,Force Sensor 3,0,0,11.75,-64.81,-174.5,2.31,-951.44,1.37,0.28,-0.02,1.65,67.19,31.75,31.5,-0.53,-0.12,-0.83,0.06,26,-208601088,1282.73,3674116,58.82352941176471,18387,0,False,False,False,H,H,0
154063,0.0,0,0,0,0,,,,150.0,15,16.32,152.02,0,,Force Sensor 3,0,0,12.38,-74.06,-171.44,2.62,-966.62,1.81,1.99,-0.29,1.79,73.69,34.69,-24.19,-0.6,-0.12,-0.79,0.07,26,-216858624,1321.23,3674129,62.5,18403,0,False,False,False,H,H,0
154080,0.0,0,0,0,0,,,,150.0,15,15.81,146.9,0,,Force Sensor 3,0,0,12.88,-82.81,-160.81,2.0,-931.31,1.56,2.98,-0.05,1.53,73.69,34.69,-24.19,-0.71,-0.11,-0.69,0.08,26,-223051776,1324.83,3674142,71.42857142857143,18420,0,False,False,False,H,H,0
154093,0.0,0,0,0,0,,,,150.0,15,16.06,141.93,0,,Force Sensor 3,0,0,13.25,-86.94,-2.31,2.56,-899.37,1.25,2.35,-0.23,0.94,73.69,34.69,-24.19,-0.77,-0.1,-0.63,0.09,26,-213843968,1330.44,3674155,66.66666666666667,18433,0,False,False,False,H,H,0
154107,0.0,0,0,0,0,,,,150.0,15,16.07,141.69,0,,Force Sensor 3,0,0,13.88,-69.81,-6.94,2.56,-946.87,1.62,4.43,0.06,0.2,73.69,34.69,-24.19,-0.81,-0.09,-0.57,0.1,26,-223313920,1303.82,3674168,62.5,18447,0,False,False,False,H,H,0
154122,0.0,0,0,0,0,M,M,M,150.0,15,16.33,139.35,0,0.0,Force Sensor 3,1,0,14.13,-60.81,-4.94,2.06,-940.31,1.62,4.56,0.05,-0.15,36.88,40.5,-63.25,-0.86,-0.09,-0.5,0.11,26,-219119616,1252.02,3674181,83.33333333333333,18462,0,False,False,False,H,H,0
154138,0.0,0,0,0,0,,,,150.0,15,16.46,146.85,0,,Force Sensor 3,0,0,14.38,-51.88,-3.94,2.62,-927.37,1.31,7.1,-0.07,-2.01,36.88,40.5,-63.25,-0.92,-0.07,-0.36,0.12,26,-218103808,1196.6,3674194,55.55555555555557,18478,0,False,False,False,H,H,0
154154,0.0,0,0,0,0,,,,150.0,15,16.09,157.2,0,,Force Sensor 3,0,0,14.63,-42.88,-3.31,2.5,-910.0,1.62,6.64,0.04,-2.73,36.88,40.5,-63.25,-0.95,-0.06,-0.29,0.12,26,-222035968,1125.54,3674207,66.66666666666667,18494,0,False,False,False,H,H,0
154168,0.0,0,0,0,0,,,,150.0,15,15.56,157.14,0,,Force Sensor 3,0,0,15.0,-25.56,-2.75,2.0,-880.75,1.37,5.32,0.0,-3.75,36.88,40.5,-63.25,-0.97,-0.05,-0.22,0.13,26,-221511680,1049.07,3674220,71.42857142857143,18508,0,False,False,False,H,H,0
154182,0.0,0,0,0,0,,,,150.0,15,15.56,154.29,0,,Force Sensor 3,0,0,15.19,-17.0,-2.62,2.81,-892.19,1.19,6.68,-0.08,-4.43,-18.19,46.69,-66.87,-0.99,-0.03,-0.07,0.13,26,-215252992,962.97,3674233,62.5,18522,0,False,False,False,H,H,0
154198,0.0,0,0,0,0,,,,150.0,15,15.7,156.87,0,,Force Sensor 3,0,0,15.38,-8.25,-2.56,2.81,-900.81,0.88,7.36,-0.09,-6.92,-18.19,46.69,-66.87,-0.99,-0.02,0.01,0.14,26,-220299264,864.37,3674246,62.5,18538,0,False,False,False,H,H,0
154215,0.0,0,0,0,0,M,M,M,150.0,15,15.56,156.87,0,0.0,Force Sensor 3,1,0,15.75,8.94,-2.62,2.25,-884.87,1.87,4.52,0.0,-7.71,-18.19,46.69,-66.87,-0.99,-0.01,0.08,0.14,26,-221478912,790.18,3674259,90.9090909090909,18555,0,False,False,False,H,H,0
154228,0.0,0,0,0,0,,,,150.0,15,15.56,159.35,0,,Force Sensor 3,0,0,15.94,17.56,-2.75,2.5,-893.87,1.87,5.49,-0.08,-7.96,-18.19,46.69,-66.87,-0.98,-0.0,0.15,0.14,26,-214925312,693.49,3674272,55.55555555555557,18568,0,False,False,False,H,H,0
154243,0.0,0,0,0,0,M,M,M,150.0,15,15.43,154.55,0,0.0,Force Sensor 3,1,0,16.12,26.06,-2.94,1.94,-882.0,0.94,5.33,-0.08,-8.69,-61.69,48.56,-33.88,-0.95,0.02,0.3,0.14,26,-217939968,624.6,3674286,58.82352941176471,18583,0,False,False,False,H,H,0
154260,0.0,0,0,0,0,,,,150.0,15,15.43,169.52,0,,Force Sensor 3,0,0,16.5,42.56,-3.56,2.06,-846.75,1.44,0.76,-0.09,-9.96,-61.69,48.56,-33.88,-0.92,0.03,0.36,0.13,26,-223674368,549.67,3674298,66.66666666666667,18600,0,False,False,False,H,H,0
154277,0.0,0,0,0,0,,,,150.0,15,14.91,149.33,0,,Force Sensor 3,0,0,16.69,51.06,-4.25,2.5,-886.12,1.19,0.95,-0.2,-10.43,-61.69,48.56,-33.88,-0.86,0.05,0.5,0.13,26,-215187456,501.86,3674311,62.5,18617,0,False,False,False,H,H,0
154289,0.0,0,0,0,0,,,,150.0,15,15.92,144.17,0,,Force Sensor 3,0,0,18.25,82.75,-158.5,2.25,-959.12,1.62,-2.53,-0.13,-10.86,-75.25,48.88,14.38,-0.66,0.08,0.74,0.11,26,-212533248,416.92,3674357,83.33333333333333,18629,0,False,False,False,H,H,0
154305,0.0,0,0,0,0,,,,150.0,15,16.18,149.18,0,,Force Sensor 3,0,0,18.75,73.94,-170.44,3.06,-940.62,1.5,-4.26,-0.11,-9.66,-75.25,48.88,14.38,-0.53,0.1,0.84,0.09,26,-216530944,439.66,3674371,62.5,18645,0,False,False,False,H,H,0
154321,0.0,0,0,0,0,,,,150.0,15,16.43,141.74,0,,Force Sensor 3,0,0,19.31,64.75,-173.87,2.25,-959.37,2.0,-4.92,-0.16,-9.64,-48.19,43.75,62.25,-0.53,0.1,0.84,0.09,26,-214859776,466.65,3674380,55.55555555555557,18661,0,False,False,False,H,H,0
154338,0.0,0,0,0,0,M,M,M,150.0,15,16.31,139.35,0,0.0,Force Sensor 3,1,0,20.12,55.44,-175.44,2.87,-969.75,1.5,-4.41,-0.05,-8.5,-48.19,43.75,62.25,-0.39,0.11,0.91,0.07,26,-212008960,518.38,3674392,83.33333333333333,18678,0,False,False,False,H,H,0
154352,0.0,0,0,0,0,,,,150.0,15,16.44,134.19,0,,Force Sensor 3,0,0,21.12,46.25,-176.31,2.81,-953.37,1.5,-7.32,-0.37,-7.16,-48.19,43.75,62.25,-0.31,0.12,0.94,0.06,26,-214925312,583.5,3674406,62.5,18692,0,False,False,False,H,H,0
154366,0.0,0,0,0,0,,,,150.0,15,16.19,131.75,0,,Force Sensor 3,0,0,14.63,27.5,-177.19,2.87,-984.81,1.06,-5.69,-0.18,-6.14,-48.19,43.75,62.25,-0.23,0.12,0.96,0.05,26,-200704000,657.08,3674420,62.5,18706,0,False,False,False,H,H,0
154385,0.0,0,0,0,0,,,,150.0,15,16.84,126.81,0,,Force Sensor 3,0,0,14.81,18.06,-177.37,2.25,-981.87,2.06,-6.75,-0.2,-4.6,14.0,36.5,72.19,-0.15,0.13,0.98,0.04,26,-215449600,750.74,3674429,58.82352941176471,18725,0,False,False,False,H,H,0
154396,0.0,0,0,0,0,,,,150.0,15,17.09,126.81,0,,Force Sensor 3,0,0,15.06,8.69,-177.5,2.5,-968.81,1.87,-7.05,-0.22,-3.59,14.0,36.5,72.19,0.01,0.13,0.99,0.02,26,-215941120,836.79,3674441,76.92307692307692,18736,0,False,False,False,H,H,0
154408,0.0,0,0,0,0,,,,150.0,15,17.11,137.19,0,,Force Sensor 3,0,0,15.25,-0.69,-177.56,1.94,-977.31,1.5,-4.71,-0.24,-0.34,14.0,36.5,72.19,0.09,0.13,0.99,0.01,26,-218234880,942.93,3674454,90.9090909090909,18748,0,False,False,False,H,H,0
154422,0.0,0,0,0,0,,,,150.0,15,16.59,144.37,0,,Force Sensor 3,0,0,15.69,-18.19,-177.5,1.75,-882.81,1.5,-3.92,-0.21,0.03,14.0,36.5,72.19,0.16,0.13,0.98,-0.0,26,-212402176,1008.72,3674467,58.82352941176471,18762,0,False,False,False,H,H,0
154440,0.0,0,0,0,0,,,,150.0,15,15.99,161.99,0,,Force Sensor 3,0,0,15.88,-26.56,-177.37,2.25,-864.75,1.56,-5.56,-0.36,0.65,67.19,33.25,33.5,0.23,0.13,0.96,-0.01,26,-214237184,1095.13,3674480,58.82352941176471,18780,0,False,False,False,H,H,0
154458,0.0,0,0,0,0,,,,150.0,15,15.35,157.25,0,,Force Sensor 3,0,0,16.06,-35.0,-177.12,2.31,-875.81,1.56,-2.71,-0.06,0.97,67.19,33.25,33.5,0.37,0.13,0.92,-0.03,26,-215089152,1151.31,3674493,62.5,18798,0,False,False,False,H,H,0
154471,0.0,0,0,0,0,,,,150.0,15,15.58,156.77,0,,Force Sensor 3,0,0,16.25,-43.25,-176.75,2.31,-830.56,1.69,-1.94,-0.25,2.73,67.19,33.25,33.5,0.43,0.13,0.89,-0.04,26,-232357888,1215.47,3674509,83.33333333333333,18811,0,False,False,False,H,H,0
154485,0.0,0,0,0,0,,,,150.0,15,14.83,157.3,0,,Force Sensor 3,0,0,11.31,-59.31,-175.44,2.06,-831.62,1.19,-3.01,-0.17,2.65,67.19,33.25,33.5,0.49,0.13,0.86,-0.05,26,-219676672,1252.92,3674519,58.82352941176471,18825,0,False,False,False,H,H,0
154503,0.0,0,0,0,0,,,,150.0,15,15.56,159.35,0,,Force Sensor 3,0,0,11.94,-67.62,-173.81,1.94,-868.06,1.44,1.15,-0.39,2.89,75.19,33.56,-21.5,0.55,0.12,0.82,-0.06,26,-215482368,1296.12,3674532,62.5,18843,0,False,False,False,H,H,0
154515,0.0,0,0,0,0,,,,150.0,15,15.46,166.88,0,,Force Sensor 3,0,0,12.5,-75.87,-170.37,2.5,-858.37,1.44,2.81,-0.23,2.78,75.19,33.56,-21.5,0.66,0.11,0.73,-0.08,26,-215056384,1301.81,3674545,83.33333333333333,18855,0,False,False,False,H,H,0
154529,0.0,0,0,0,0,,,,150.0,15,15.18,159.68,0,,Force Sensor 3,0,0,14.25,-56.06,-4.31,2.62,-961.75,1.56,5.58,-0.01,-2.14,43.75,40.06,-60.06,0.91,0.07,0.39,-0.12,26,-219217920,1229.47,3674610,62.5,18869,0,False,False,False,H,H,0
154546,0.0,0,0,0,0,,,,150.0,15,15.42,159.4,0,,Force Sensor 3,0,0,14.75,-37.38,-3.12,2.25,-979.0,1.75,7.25,-0.09,-3.16,43.75,40.06,-60.06,0.94,0.06,0.32,-0.12,26,-221151232,1168.05,3674619,62.5,18886,0,False,False,False,H,H,0
154562,0.0,0,0,0,0,,,,150.0,15,15.43,162.21,0,,Force Sensor 3,0,0,14.94,-28.06,-2.81,2.69,-962.69,1.37,6.33,-0.22,-4.0,-2.87,44.88,-69.37,0.96,0.05,0.24,-0.13,26,-216629248,1094.58,3674628,58.82352941176471,18902,0,False,False,False,H,H,0
154576,0.0,0,0,0,0,,,,150.0,15,15.28,146.85,0,,Force Sensor 3,0,0,15.19,-18.62,-2.69,3.12,-980.62,1.37,7.38,-0.06,-5.3,-2.87,44.88,-69.37,0.98,0.04,0.16,-0.13,26,-212533248,1011.44,3674639,76.92307692307692,18916,0,False,False,False,H,H,0
154592,0.0,0,0,0,0,,,,150.0,15,15.93,144.42,0,,Force Sensor 3,0,0,15.38,-8.94,-2.56,2.12,-1005.12,2.06,6.55,-0.16,-6.97,-2.87,44.88,-69.37,0.99,0.02,-0.01,-0.14,26,-217448448,905.57,3674656,62.5,18932,0,False,False,False,H,H,0
154609,0.0,0,0,0,0,,,,150.0,15,16.18,139.35,0,,Force Sensor 3,0,0,15.75,10.19,-2.62,2.56,-986.62,1.62,5.43,-0.17,-9.13,-2.87,44.88,-69.37,0.99,0.01,-0.09,-0.14,26,-215777280,804.54,3674666,66.66666666666667,18949,0,False,False,False,H,H,0
154624,0.0,0,0,0,0,,,,150.0,15,16.19,139.4,0,,Force Sensor 3,0,0,16.0,19.87,-2.81,2.87,-999.31,1.87,5.39,-0.04,-9.62,-53.69,48.19,-43.88,0.98,-0.0,-0.17,-0.14,26,-217874432,713.67,3674676,58.82352941176471,18964,0,False,False,False,H,H,0
154640,0.0,0,0,0,0,,,,150.0,15,16.44,139.35,0,,Force Sensor 3,0,0,16.0,19.87,-2.81,2.44,-992.75,1.37,4.54,-0.05,-10.19,-53.69,48.19,-43.88,0.96,-0.01,-0.26,-0.14,26,-213450752,609.58,3674689,71.42857142857143,18980,0,False,False,False,H,H,0
154653,0.0,0,0,0,0,,,,150.0,15,16.45,142.08,0,,Force Sensor 3,0,0,16.44,38.94,-3.44,2.5,-987.06,1.75,3.86,-0.28,-10.39,-53.69,48.19,-43.88,0.9,-0.03,-0.41,-0.13,26,-210501632,541.96,3674705,66.66666666666667,18993,0,False,False,False,H,H,0
154670,0.0,0,0,0,0,,,,150.0,15,16.32,136.96,0,,Force Sensor 3,0,0,16.87,58.25,-5.06,2.19,-1007.31,1.37,3.25,-0.02,-11.97,-53.69,48.19,-43.88,0.86,-0.05,-0.49,-0.13,26,-218005504,467.92,3674716,62.5,19010,0,False,False,False,H,H,0
154682,0.0,0,0,0,0,,,,150.0,15,15.95,134.19,0,,Force Sensor 3,0,0,16.87,58.25,-5.06,2.87,-969.19,1.75,2.07,-0.24,-11.09,-75.25,48.88,9.75,0.82,-0.06,-0.55,-0.12,26,-213745664,441.95,3674728,76.92307692307692,19022,0,False,False,False,H,H,0
154698,0.0,0,0,0,0,,,,150.0,15,16.72,146.8,0,,Force Sensor 3,0,0,17.44,76.44,-11.5,2.62,-932.62,1.62,-0.07,-0.25,-11.45,-75.25,48.88,9.75,0.77,-0.06,-0.62,-0.12,26,-211189760,416.11,3674741,58.82352941176471,19038,0,False,False,False,H,H,0
154714,0.0,0,0,0,0,,,,150.0,15,16.1,146.9,0,,Force Sensor 3,0,0,17.81,84.81,-2.62,2.12,-912.31,1.69,-1.5,-0.05,-10.98,-75.25,48.88,9.75,0.67,-0.08,-0.73,-0.11,26,-216793088,410.8,3674758,83.33333333333333,19054,0,False,False,False,H,H,0
154731,0.0,0,0,0,0,,,,150.0,15,15.97,161.99,0,,Force Sensor 3,0,0,18.56,77.06,-168.06,2.19,-869.94,1.56,-2.3,-0.24,-9.19,-75.25,48.88,9.75,0.62,-0.09,-0.78,-0.1,26,-215973888,423.58,3674767,55.55555555555557,19071,0,False,False,False,H,H,0
154742,0.0,0,0,0,0,,,,150.0,15,15.33,154.66,0,,Force Sensor 3,0,0,19.06,68.87,-172.69,2.5,-858.87,1.56,-5.37,-0.11,-9.14,-50.0,44.19,61.5,0.56,-0.1,-0.82,-0.09,26,-210239488,449.25,3674780,76.92307692307692,19082,0,False,False,False,H,H,0
154757,0.0,0,0,0,0,,,,150.0,15,15.7,154.19,0,,Force Sensor 3,0,0,19.69,60.44,-174.69,2.37,-876.75,1.25,-4.39,-0.14,-8.51,-50.0,44.19,61.5,0.43,-0.11,-0.89,-0.08,26,-215318528,495.29,3674793,62.5,19097,0,False,False,False,H,H,0
154773,0.0,0,0,0,0,,,,150.0,15,15.72,161.88,0,,Force Sensor 3,0,0,20.44,52.06,-175.81,2.31,-852.31,1.37,-6.71,-0.18,-6.54,-50.0,44.19,61.5,0.37,-0.11,-0.92,-0.07,26,-211976192,546.65,3674810,71.42857142857143,19113,0,False,False,False,H,H,0
154787,0.0,0,0,0,0,,,,150.0,15,15.33,154.5,0,,Force Sensor 3,0,0,15.0,10.94,-177.5,2.5,-833.37,1.25,-5.57,-0.31,-2.99,7.37,37.25,73.75,0.02,-0.13,-0.99,-0.02,26,-209846272,764.15,3674854,58.82352941176471,19127,0,False,False,False,H,H,0
154805,0.0,0,0,0,0,,,,150.0,15,16.08,157.2,0,,Force Sensor 3,0,0,15.19,2.44,-177.56,2.69,-897.5,1.44,-4.97,0.01,-1.24,7.37,37.25,73.75,-0.06,-0.13,-0.99,-0.01,26,-218595328,856.81,3674865,62.5,19145,0,False,False,False,H,H,0
154819,0.0,0,0,0,0,M,M,M,150.0,15,15.56,154.66,0,0.0,Force Sensor 3,1,0,15.38,-6.19,-177.56,2.69,-897.5,1.44,-5.2,-0.04,-0.54,59.5,33.56,45.88,-0.13,-0.13,-0.98,-0.0,26,-211222528,935.94,3674878,83.33333333333333,19159,0,False,False,False,H,H,0
154832,0.0,0,0,0,0,,,,150.0,15,15.68,154.45,0,,Force Sensor 3,0,0,15.81,-23.31,-177.37,2.31,-890.25,1.62,-7.43,-0.4,0.52,59.5,33.56,45.88,-0.2,-0.13,-0.97,0.01,26,-213549056,1003.73,3674890,62.5,19172,0,False,False,False,H,H,0
154851,0.0,0,0,0,0,,,,150.0,15,15.69,144.42,0,,Force Sensor 3,0,0,16.0,-32.38,-177.19,2.06,-938.0,1.5,-3.92,-0.07,-0.08,59.5,33.56,45.88,-0.36,-0.13,-0.92,0.03,26,-220463104,1038.95,3674902,58.82352941176471,19191,0,False,False,False,H,H,0
154865,0.0,0,0,0,0,,,,150.0,15,16.19,146.8,0,,Force Sensor 3,0,0,16.25,-41.63,-176.81,2.62,-962.81,1.12,-1.89,-0.1,2.03,59.5,33.56,45.88,-0.43,-0.13,-0.89,0.04,26,-195985408,1132.03,3674914,62.5,19205,0,False,False,False,H,H,0
154883,0.0,0,0,0,0,,,,150.0,15,15.81,141.74,0,,Force Sensor 3,0,0,10.5,-50.88,-176.25,2.56,-955.12,1.94,-1.89,-0.1,2.03,77.0,32.88,-7.87,-0.5,-0.13,-0.86,0.05,26,-219217920,1189.03,3674926,71.42857142857143,19223,0,False,False,False,H,H,0
154896,0.0,0,0,0,0,M,M,M,150.0,15,16.33,149.33,0,0.0,Force Sensor 3,1,0,11.38,-60.0,-175.31,2.62,-989.56,1.94,0.48,-0.06,0.66,77.0,32.88,-7.87,-0.57,-0.12,-0.81,0.06,26,-214859776,1218.87,3674937,71.42857142857143,19236,0,False,False,False,H,H,0
154910,0.0,0,0,0,0,,,,150.0,15,15.95,144.27,0,,Force Sensor 3,0,0,12.63,-78.75,-167.81,2.56,-969.81,1.62,2.44,-0.11,2.45,77.0,32.88,-7.87,-0.63,-0.12,-0.76,0.07,26,-226131968,1241.35,3674949,52.631578947368425,19250,0,False,False,False,H,H,0
154927,0.0,0,0,0,0,,,,150.0,15,16.21,136.72,0,,Force Sensor 3,0,0,13.06,-86.87,-177.62,1.75,-927.69,1.56,2.47,-0.28,1.44,77.0,32.88,-7.87,-0.74,-0.11,-0.66,0.09,26,-222298112,1243.44,3674962,83.33333333333333,19267,0,False,False,False,H,H,0
154940,0.0,0,0,0,0,,,,150.0,15,16.59,141.79,0,,Force Sensor 3,0,0,13.44,-82.69,-19.06,2.94,-916.94,1.25,1.92,-0.19,1.22,77.0,32.88,-7.87,-0.79,-0.1,-0.59,0.1,26,-222429184,1243.5,3674975,58.82352941176471,19280,0,False,False,False,H,H,0
154955,0.0,0,0,0,0,,,,150.0,15,16.46,144.37,0,,Force Sensor 3,0,0,13.75,-73.81,-8.56,2.31,-961.87,1.94,6.51,-0.18,-0.01,50.25,39.75,-55.19,-0.84,-0.09,-0.53,0.1,26,-219643904,1220.28,3674988,76.92307692307692,19295,0,False,False,False,H,H,0
154972,0.0,0,0,0,0,,,,150.0,15,16.22,147.0,0,,Force Sensor 3,0,0,14.25,-55.56,-4.25,2.31,-938.62,1.19,4.48,0.02,-0.95,50.25,39.75,-55.19,-0.88,-0.08,-0.46,0.11,26,-214532096,1172.38,3675001,58.82352941176471,19312,0,False,False,False,H,H,0
154988,0.0,0,0,0,0,,,,150.0,15,16.09,146.9,0,,Force Sensor 3,0,0,14.5,-46.5,-3.56,2.69,-939.69,1.31,5.88,-0.25,-1.94,50.25,39.75,-55.19,-0.94,-0.06,-0.32,0.12,26,-217972736,1104.95,3675014,58.82352941176471,19328,0,False,False,False,H,H,0
155003,0.0,0,0,0,0,,,,150.0,15,15.47,151.86,0,,Force Sensor 3,0,0,14.75,-37.56,-3.12,2.5,-922.37,1.69,6.82,-0.1,-3.44,-3.19,45.56,-69.87,-0.96,-0.06,-0.25,0.13,26,-216334336,1029.81,3675028,71.42857142857143,19343,0,False,False,False,H,H,0
155017,0.0,0,0,0,0,,,,150.0,15,15.84,151.76,0,,Force Sensor 3,0,0,15.13,-20.37,-2.69,2.94,-890.62,1.37,5.11,-0.11,-4.21,-3.19,45.56,-69.87,-0.98,-0.05,-0.17,0.13,26,-220725248,966.93,3675040,90.9090909090909,19357,0,False,False,False,H,H,0
155030,0.0,0,0,0,0,,,,150.0,15,15.85,161.71,0,,Force Sensor 3,0,0,15.31,-11.56,-2.56,2.06,-913.75,1.75,7.36,-0.07,-6.04,-3.19,45.56,-69.87,-0.99,-0.03,-0.02,0.14,26,-212631552,864.44,3675053,66.66666666666667,19370,0,False,False,False,H,H,0
155046,0.0,0,0,0,0,,,,150.0,15,15.34,154.4,0,,Force Sensor 3,0,0,16.62,47.38,-3.94,2.56,-887.12,1.5,2.03,-0.15,-10.89,-75.56,47.75,0.88,-0.87,0.04,0.47,0.13,26,-218529792,479.89,3675126,52.631578947368425,19386,0,False,False,False,H,H,0
155062,0.0,0,0,0,0,,,,150.0,15,15.84,166.77,0,,Force Sensor 3,0,0,16.81,55.94,-4.75,2.44,-901.31,1.69,1.28,-0.05,-10.61,-75.56,47.75,0.88,-0.84,0.05,0.53,0.13,26,-215973888,456.64,3675140,71.42857142857143,19402,0,False,False,False,H,H,0
155078,0.0,0,0,0,0,,,,150.0,15,15.08,159.46,0,,Force Sensor 3,0,0,17.37,73.19,-9.25,2.25,-895.94,1.37,-1.42,-0.19,-10.84,-75.56,47.75,0.88,-0.74,0.07,0.65,0.12,26,-215842816,420.84,3675152,58.82352941176471,19418,0,False,False,False,H,H,0
155094,0.0,0,0,0,0,,,,150.0,15,15.82,156.98,0,,Force Sensor 3,0,0,17.69,81.81,-19.12,2.81,-917.62,1.31,-1.74,-0.27,-11.2,-75.56,47.75,0.88,-0.69,0.08,0.71,0.11,26,-213319680,404.99,3675164,62.5,19434,0,False,False,False,H,H,0
155108,0.0,0,0,0,0,M,M,M,150.0,15,15.56,141.98,0,0.0,Force Sensor 3,1,0,18.0,87.0,-177.31,2.37,-940.44,1.94,-1.74,-0.27,-11.2,-60.56,44.88,49.5,-0.63,0.09,0.76,0.1,26,-216662016,400.87,3675173,76.92307692307692,19448,0,False,False,False,H,H,0
155124,0.0,0,0,0,0,,,,150.0,15,16.31,141.74,0,,Force Sensor 3,0,0,18.44,79.25,-165.69,2.75,-937.62,1.5,-2.76,-0.14,-10.08,-60.56,44.88,49.5,-0.57,0.1,0.81,0.1,26,-214695936,419.2,3675188,62.5,19464,0,False,False,False,H,H,0
155140,0.0,0,0,0,0,,,,150.0,15,16.33,146.85,0,,Force Sensor 3,0,0,19.62,61.06,-174.62,2.75,-963.81,1.81,-5.0,-0.26,-9.39,-60.56,44.88,49.5,-0.5,0.1,0.85,0.09,26,-219054080,450.18,3675200,62.5,19480,0,False,False,False,H,H,0
155153,0.0,0,0,0,0,,,,150.0,15,16.59,136.91,0,,Force Sensor 3,0,0,20.5,51.81,-175.81,2.87,-964.37,1.44,-3.76,-0.19,-8.01,-60.56,44.88,49.5,-0.36,0.12,0.92,0.07,26,-212402176,500.3,3675211,76.92307692307692,19493,0,False,False,False,H,H,0
155169,0.0,0,0,0,0,,,,150.0,15,16.59,136.82,0,,Force Sensor 3,0,0,14.25,42.69,-176.5,2.5,-947.37,2.06,-5.58,-0.14,-7.17,-60.56,44.88,49.5,-0.28,0.12,0.95,0.06,26,-211648512,565.26,3675226,58.82352941176471,19509,0,False,False,False,H,H,0
155186,0.0,0,0,0,0,M,M,M,150.0,15,16.6,136.58,0,0.0,Force Sensor 3,1,0,14.44,33.31,-177.0,2.81,-986.31,1.19,-5.18,-0.33,-5.27,-7.56,38.0,74.25,-0.2,0.13,0.97,0.05,26,-218988544,631.04,3675237,62.5,19526,0,False,False,False,H,H,0
