Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Active V Attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
88451,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.71,286.49,0,,Force Sensor 3,0,0,21.0,47.31,-176.06,5.12,-1909.5,3.0,2.15,-0.26,-12.09,7.69,44.0,-69.06,-0.4,0.11,0.91,0.07,26,-216399872,150.45,1171977,76.92307692307692,33029
88464,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.73,283.59,0,,Force Sensor 3,0,0,14.31,28.94,-177.0,5.25,-1920.81,3.44,5.45,-0.21,-14.53,7.69,44.0,-69.06,-0.25,0.12,0.96,0.05,26,-218628096,127.81,1171990,66.66666666666667,33042
88481,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.87,283.88,0,,Force Sensor 3,0,0,14.75,10.69,-177.37,5.25,-1902.69,3.06,6.36,-0.22,-16.1,-74.5,48.38,-2.06,0.07,0.13,0.99,0.01,26,-216530944,157.43,1172004,58.82352941176471,33059
88500,0.0,-11.83,0.0,0.0,0,,,,300.0,15,27.88,294.13,0,,Force Sensor 3,0,0,15.63,-25.87,-177.25,5.31,-1912.56,3.5,7.16,-0.22,-20.48,-74.5,48.38,-2.06,0.22,0.13,0.97,-0.01,26,-216465408,248.76,1172016,62.5,33078
88512,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.37,293.43,0,,Force Sensor 3,0,0,16.12,-44.19,-176.56,4.75,-1915.38,3.81,6.02,-0.33,-22.21,-74.5,48.38,-2.06,0.52,0.12,0.85,-0.05,26,-208076800,406.25,1172029,71.42857142857143,33090
88527,0.0,-6.19,0.0,0.0,0,,,,300.0,15,26.91,303.46,0,,Force Sensor 3,0,0,11.19,-62.5,-174.69,5.0,-1914.88,3.31,7.42,-0.28,-24.03,-74.5,48.38,-2.06,0.65,0.11,0.75,-0.07,26,-215613440,601.08,1172042,62.5,33105
88542,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.9,310.78,0,,Force Sensor 3,0,0,12.38,-80.56,-164.81,4.19,-1885.31,3.81,2.43,-0.25,-23.89,-7.37,40.69,74.06,0.76,0.1,0.64,-0.09,26,-214958080,768.75,1172056,66.66666666666667,33120
88559,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.53,310.99,0,,Force Sensor 3,0,0,13.75,-63.19,-5.56,4.5,-1842.0,3.44,1.39,-0.4,-24.34,-7.37,40.69,74.06,0.91,0.07,0.38,-0.11,26,-215744512,922.24,1172068,62.5,33137
88575,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.16,310.67,0,,Force Sensor 3,0,0,14.25,-45.88,-3.69,4.12,-1806.81,3.19,-0.07,-0.27,-20.54,-7.37,40.69,74.06,0.96,0.06,0.24,-0.12,26,-215777280,1010.84,1172081,83.33333333333333,33153
88588,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.52,310.99,0,,Force Sensor 3,0,0,14.63,-28.75,-2.94,4.5,-1780.56,2.94,-5.01,-0.42,-19.3,77.25,33.5,-8.75,0.99,0.04,0.1,-0.13,26,-216236032,1032.16,1172094,55.555555555555564,33166
88604,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.5,303.36,0,,Force Sensor 3,0,0,15.38,4.56,-2.69,4.56,-1730.56,2.75,-7.32,-0.11,-18.31,77.25,33.5,-8.75,0.97,-0.0,-0.19,-0.14,26,-216727552,1005.37,1172110,71.42857142857143,33182
88621,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.86,301.06,0,,Force Sensor 3,0,0,15.75,21.25,-2.94,4.69,-1732.31,2.75,-4.15,-0.07,-13.94,77.25,33.5,-8.75,0.94,-0.02,-0.33,-0.13,26,-216989696,926.72,1172122,55.555555555555564,33199
88637,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.99,298.65,0,,Force Sensor 3,0,0,17.75,86.81,-2.75,4.44,-1769.31,2.87,1.33,-0.12,-10.29,7.19,45.06,-70.69,0.6,-0.09,-0.79,-0.1,26,-217448448,419.07,1172161,90.9090909090909,33215
88649,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.11,303.77,0,,Force Sensor 3,0,0,19.87,57.31,-175.0,5.0,-1774.31,2.81,1.24,-0.23,-9.97,7.19,45.06,-70.69,0.47,-0.1,-0.87,-0.08,26,-222396416,289.44,1172177,52.631578947368425,33227
88665,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.85,298.55,0,,Force Sensor 3,0,0,14.0,40.0,-176.56,5.0,-1809.13,3.5,4.02,-0.03,-13.27,7.19,45.06,-70.69,0.34,-0.11,-0.93,-0.07,26,-215777280,211.16,1172186,66.66666666666667,33243
88681,0.0,-2.91,0.0,0.0,0,,,,300.0,15,27.24,293.43,0,,Force Sensor 3,0,0,14.44,22.44,-177.19,4.62,-1827.06,3.06,3.72,-0.42,-14.5,-72.69,50.88,-8.75,0.19,-0.12,-0.97,-0.05,26,-217841664,181.87,1172198,66.66666666666667,33259
88698,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.38,303.36,0,,Force Sensor 3,0,0,14.88,4.75,-177.44,5.62,-1843.13,3.62,6.08,-0.19,-15.51,-72.69,50.88,-8.75,-0.12,-0.13,-0.98,-0.01,26,-217546752,220.34,1172211,66.66666666666667,33276
88710,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.88,293.63,0,,Force Sensor 3,0,0,15.31,-13.13,-177.44,4.87,-1903.38,3.81,5.15,-0.16,-20.9,-72.69,50.88,-8.75,-0.27,-0.13,-0.95,0.02,26,-205783040,319.2,1172226,66.66666666666667,33288
88725,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.37,296.34,0,,Force Sensor 3,0,0,9.94,-49.75,-176.19,5.12,-1921.56,3.56,6.01,-0.42,-23.0,-72.69,50.88,-8.75,-0.42,-0.13,-0.9,0.04,26,-205225984,470.75,1172237,71.42857142857143,33303
88740,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.49,293.53,0,,Force Sensor 3,0,0,11.63,-68.31,-173.37,4.69,-1940.56,4.0,5.41,-0.25,-25.17,-23.06,40.0,72.87,-0.56,-0.12,-0.82,0.06,26,-209092608,650.62,1172250,62.5,33318
88756,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.38,291.12,0,,Force Sensor 3,0,0,12.69,-86.12,-177.5,4.31,-1928.38,3.62,0.9,-0.37,-25.25,-23.06,40.0,72.87,-0.79,-0.1,-0.6,0.09,26,-212402176,803.1,1172263,62.5,33334
88772,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.51,300.95,0,,Force Sensor 3,0,0,13.94,-56.0,-4.5,4.37,-1907.13,3.19,1.19,-0.35,-25.18,-23.06,40.0,72.87,-0.94,-0.06,-0.32,0.12,26,-215154688,933.63,1172277,62.5,33350
88788,0.0,23.3,0.0,0.0,0,M,M,M,300.0,15,27.0,301.46,0,0.0,Force Sensor 3,1,0,14.44,-38.06,-3.25,4.81,-1873.13,3.12,-3.27,-0.24,-24.34,-23.06,40.0,72.87,-0.98,-0.05,-0.17,0.13,26,-210337792,991.84,1172289,62.5,33366
88803,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.99,300.85,0,,Force Sensor 3,0,0,14.88,-20.25,-2.81,4.44,-1860.81,3.06,-4.33,-0.23,-21.16,76.06,34.19,2.06,-0.99,-0.03,-0.02,0.13,26,-217546752,984.66,1172302,83.33333333333333,33381
88816,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.02,303.57,0,,Force Sensor 3,0,0,15.63,14.94,-2.81,4.81,-1846.31,2.81,-4.02,-0.16,-18.31,76.06,34.19,2.06,-0.98,-0.01,0.13,0.14,26,-216858624,981.38,1172315,58.82352941176471,33394
88833,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.88,298.24,0,,Force Sensor 3,0,0,16.06,32.56,-3.25,4.62,-1833.38,3.06,-3.14,-0.07,-16.21,76.06,34.19,2.06,-0.9,0.03,0.42,0.13,26,-219643904,883.78,1172329,62.5,33411
88850,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.0,313.71,0,,Force Sensor 3,0,0,16.5,50.06,-4.31,4.94,-1829.0,2.75,-4.8,-0.31,-14.68,76.06,34.19,2.06,-0.82,0.05,0.55,0.12,26,-230588416,728.33,1172341,66.66666666666667,33428
88862,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.37,306.07,0,,Force Sensor 3,0,0,17.0,67.5,-7.31,4.75,-1825.88,3.12,-2.14,0.04,-11.25,14.25,43.69,-69.87,-0.73,0.07,0.67,0.11,26,-212795392,547.11,1172354,76.92307692307692,33440
88879,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.75,313.18,0,,Force Sensor 3,0,0,14.75,9.31,-177.37,5.56,-1749.56,2.81,6.07,-0.14,-13.63,-72.69,50.88,-9.0,0.07,0.13,0.99,0.01,26,-215285760,195.78,1172407,62.5,33457
88895,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.36,316.11,0,,Force Sensor 3,0,0,15.19,-7.5,-177.44,5.06,-1756.38,3.25,6.29,-0.23,-14.87,-72.69,50.88,-9.0,0.21,0.13,0.97,-0.01,26,-212533248,281.56,1172424,52.631578947368425,33473
88911,0.0,-0.01,0.0,0.0,0,,,,300.0,15,26.22,310.57,0,,Force Sensor 3,0,0,16.0,-41.44,-176.75,4.87,-1773.81,2.87,5.19,-0.31,-18.99,-72.69,50.88,-9.0,0.35,0.13,0.93,-0.03,26,-200572928,398.58,1172434,71.42857142857143,33489
88927,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.49,313.39,0,,Force Sensor 3,0,0,10.88,-58.56,-175.31,4.81,-1786.5,3.37,3.89,-0.29,-21.02,-26.5,40.25,73.37,0.49,0.13,0.86,-0.05,26,-215121920,563.79,1172445,71.42857142857143,33505
88943,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.71,303.77,0,,Force Sensor 3,0,0,12.13,-75.87,-169.87,4.37,-1816.75,3.81,1.91,-0.38,-23.5,-26.5,40.25,73.37,0.61,0.12,0.78,-0.07,26,-208830464,734.74,1172458,62.5,33521
88960,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.82,298.04,0,,Force Sensor 3,0,0,12.94,-85.31,-2.44,4.37,-1855.44,3.37,0.78,-0.49,-23.93,-26.5,40.25,73.37,0.82,0.09,0.55,-0.1,26,-214302720,891.64,1172475,62.5,33538
88973,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.11,303.98,0,,Force Sensor 3,0,0,14.13,-50.31,-4.0,3.94,-1860.19,3.31,-1.88,-0.17,-23.81,-26.5,40.25,73.37,0.9,0.08,0.42,-0.11,26,-213188608,974.96,1172484,83.33333333333333,33551
88984,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.81,293.33,0,,Force Sensor 3,0,0,14.56,-32.5,-3.06,4.75,-1855.94,2.75,-3.06,-0.56,-23.71,73.25,33.75,15.19,0.95,0.06,0.27,-0.12,26,-210305024,1037.67,1172497,58.82352941176471,33562
89001,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.32,283.69,0,,Force Sensor 3,0,0,14.94,-14.94,-2.75,4.75,-1831.69,3.25,-5.23,-0.48,-20.08,73.25,33.75,15.19,0.99,0.02,-0.03,-0.13,26,-217677824,1026.35,1172512,62.5,33579
89016,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.84,281.27,0,,Force Sensor 3,0,0,15.75,20.19,-2.87,4.56,-1838.19,3.0,-7.34,-0.22,-18.11,73.25,33.75,15.19,0.97,0.0,-0.18,-0.14,26,-220954624,958.91,1172525,76.92307692307692,33594
89030,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.97,278.85,0,,Force Sensor 3,0,0,16.19,38.0,-3.5,5.12,-1862.19,3.0,-3.34,-0.04,-16.8,73.25,33.75,15.19,0.94,-0.02,-0.33,-0.13,26,-214630400,861.06,1172536,58.82352941176471,33608
89046,0.0,-13.33,0.0,0.0,0,,,,300.0,15,28.1,261.27,0,,Force Sensor 3,0,0,16.62,56.06,-5.0,4.75,-1887.44,3.19,-5.99,-0.36,-16.77,25.87,41.75,-68.37,0.87,-0.04,-0.47,-0.13,26,-222330880,704.17,1172549,66.66666666666667,33624
89063,0.0,0.0,-0.0,0.0,0,,,,300.0,15,28.37,284.55,0,,Force Sensor 3,0,0,17.25,74.37,-10.38,5.25,-1922.94,3.19,-1.67,-0.25,-13.85,25.87,41.75,-68.37,0.68,-0.08,-0.72,-0.11,26,-221020160,517.41,1172565,55.555555555555564,33641
89083,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.4,298.65,0,,Force Sensor 3,0,0,19.0,68.0,-172.69,5.19,-1932.81,3.19,0.93,-0.15,-14.47,25.87,41.75,-68.37,0.41,-0.11,-0.9,-0.08,26,-216334336,350.54,1172577,62.5,33661
89099,0.0,-5.83,-0.0,0.0,0,,,,300.0,15,27.16,308.48,0,,Force Sensor 3,0,0,20.69,49.75,-175.81,5.37,-1913.38,3.25,3.53,-0.28,-14.39,25.87,41.75,-68.37,0.41,-0.11,-0.9,-0.08,26,-215973888,209.47,1172588,66.66666666666667,33677
89109,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.66,313.49,0,,Force Sensor 3,0,0,14.25,31.5,-176.94,4.87,-1904.56,3.44,6.58,-0.14,-13.78,-69.25,49.5,-18.37,0.12,-0.13,-0.98,-0.04,26,-212926464,162.01,1172601,76.92307692307692,33687
89123,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.4,311.2,0,,Force Sensor 3,0,0,14.69,13.69,-177.31,5.25,-1839.56,3.0,6.07,-0.3,-16.29,-69.25,49.5,-18.37,-0.04,-0.13,-0.99,-0.02,26,-211845120,215.93,1172616,66.66666666666667,33701
89139,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.51,313.81,0,,Force Sensor 3,0,0,11.94,-73.56,-171.31,4.87,-1811.88,3.69,3.48,-0.43,-21.83,-28.25,41.75,73.69,-0.71,-0.11,-0.69,0.08,26,-214269952,608.07,1172660,58.82352941176471,33717
89156,0.0,22.94,-0.0,0.0,0,M,M,M,300.0,15,26.39,313.39,0,-0.0,Force Sensor 3,1,0,12.81,-87.25,-2.44,4.31,-1771.25,3.06,2.34,-0.16,-21.2,-28.25,41.75,73.69,-0.8,-0.1,-0.58,0.1,26,-212566016,777.08,1172673,62.5,33734
89172,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.38,321.13,0,,Force Sensor 3,0,0,14.0,-55.0,-4.44,4.12,-1749.31,2.81,-0.62,-0.24,-20.37,-28.25,41.75,73.69,-0.88,-0.08,-0.46,0.11,26,-210796544,898.73,1172683,62.5,33750
89190,0.0,3.28,-0.0,0.0,0,M,M,M,300.0,15,25.98,315.9,0,-0.0,Force Sensor 3,1,0,14.0,-55.0,-4.44,4.25,-1716.44,2.62,-3.25,-0.35,-20.48,73.25,33.5,16.0,-0.94,-0.07,-0.32,0.12,26,-208699392,948.67,1172696,55.555555555555564,33768
89204,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.73,300.65,0,,Force Sensor 3,0,0,14.81,-22.19,-2.81,4.0,-1702.88,2.87,-2.36,-0.19,-19.3,73.25,33.5,16.0,-0.99,-0.03,-0.05,0.13,26,-216399872,949.93,1172707,90.9090909090909,33782
89219,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.0,288.51,0,,Force Sensor 3,0,0,15.19,-6.06,-2.69,4.69,-1678.5,2.56,-5.99,-0.26,-17.97,73.25,33.5,16.0,-0.99,-0.01,0.09,0.13,26,-218595328,948.16,1172719,50.0,33797
89235,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.61,286.68,0,,Force Sensor 3,0,0,15.56,10.5,-2.75,4.44,-1730.25,2.75,-8.18,-0.45,-16.81,73.25,33.5,16.0,-0.96,0.01,0.24,0.13,26,-226033664,909.85,1172731,76.92307692307692,33813
89250,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.99,288.9,0,,Force Sensor 3,0,0,15.94,27.5,-3.06,4.25,-1770.38,3.0,-5.71,-0.2,-16.51,32.38,41.19,-66.37,-0.91,0.03,0.38,0.13,26,-223805440,783.87,1172744,58.82352941176471,33828
89267,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.61,283.78,0,,Force Sensor 3,0,0,16.87,63.0,-6.12,4.69,-1876.81,3.62,-3.24,-0.43,-15.94,32.38,41.19,-66.37,-0.84,0.05,0.52,0.13,26,-209715200,583.08,1172757,62.5,33845
89283,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.88,286.39,0,,Force Sensor 3,0,0,17.5,81.12,-18.31,5.06,-1918.69,2.87,-2.14,0.08,-14.5,32.38,41.19,-66.37,-0.63,0.09,0.76,0.1,26,-222330880,403.02,1172770,58.82352941176471,33861
89299,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.79,286.2,0,,Force Sensor 3,0,0,18.31,79.5,-164.75,5.25,-1923.5,2.94,0.65,-0.44,-15.55,32.38,41.19,-66.37,-0.5,0.1,0.85,0.09,26,-213286912,283.19,1172783,83.33333333333333,33877
89311,0.0,-2.91,0.0,0.0,0,,,,300.0,15,27.78,294.03,0,,Force Sensor 3,0,0,13.94,42.81,-176.37,5.0,-1930.38,3.62,4.67,0.08,-14.86,-62.69,48.75,-30.06,-0.36,0.11,0.92,0.07,26,-214171648,183.5,1172796,66.66666666666667,33889
89328,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.39,288.61,0,,Force Sensor 3,0,0,14.44,24.5,-177.12,5.0,-1910.81,3.31,4.6,-0.45,-15.24,-62.69,48.75,-30.06,-0.05,0.13,0.99,0.03,26,-213942272,122.44,1172809,52.631578947368425,33906
89345,0.0,-5.84,0.0,0.0,0,,,,300.0,15,26.91,305.45,0,,Force Sensor 3,0,0,14.88,6.25,-177.44,5.31,-1905.25,3.25,5.49,-0.25,-18.73,-62.69,48.75,-30.06,0.1,0.13,0.99,0.01,26,-213581824,166.47,1172822,83.33333333333333,33923
89357,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.82,308.37,0,,Force Sensor 3,0,0,15.75,-29.94,-177.12,4.81,-1895.19,3.87,6.07,-0.24,-20.33,-62.69,48.75,-30.06,0.26,0.13,0.96,-0.01,26,-217350144,289.41,1172836,66.66666666666667,33935
89374,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.67,311.09,0,,Force Sensor 3,0,0,9.75,-48.13,-176.31,5.06,-1894.0,3.25,5.99,-0.42,-22.17,-39.5,43.25,68.69,0.41,0.13,0.9,-0.03,26,-206372864,483.72,1172848,58.82352941176471,33952
89390,0.0,-5.83,0.0,0.0,0,,,,300.0,15,26.53,318.62,0,,Force Sensor 3,0,0,14.75,-25.69,-2.87,4.0,-1753.31,2.81,-5.78,-0.4,-18.33,70.25,32.69,20.19,0.99,0.03,0.08,-0.13,26,-218071040,1011.09,1172911,62.5,33968
89405,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.76,313.39,0,,Force Sensor 3,0,0,15.13,-9.25,-2.69,4.37,-1727.5,2.81,-4.86,-0.19,-16.59,70.25,32.69,20.19,0.99,0.02,-0.07,-0.13,26,-215318528,997.35,1172924,76.92307692307692,33983
89422,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.39,298.55,0,,Force Sensor 3,0,0,15.81,23.87,-3.0,4.56,-1728.06,2.75,-5.42,-0.23,-15.63,70.25,32.69,20.19,0.97,-0.0,-0.21,-0.14,26,-217972736,948.61,1172937,55.555555555555564,34000
89436,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.13,298.55,0,,Force Sensor 3,0,0,16.25,40.63,-3.62,4.69,-1746.38,2.75,-4.16,-0.15,-13.72,33.19,40.75,-65.56,0.93,-0.02,-0.35,-0.13,26,-207093760,879.42,1172946,66.66666666666667,34014
89456,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.0,305.87,0,,Force Sensor 3,0,0,16.69,57.44,-5.19,4.31,-1755.25,3.0,-2.2,-0.25,-14.21,33.19,40.75,-65.56,0.79,-0.06,-0.6,-0.12,26,-210632704,749.74,1172959,62.5,34034
89468,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.77,306.18,0,,Force Sensor 3,0,0,17.25,74.44,-10.44,4.81,-1785.63,2.69,-0.52,-0.23,-12.19,33.19,40.75,-65.56,0.69,-0.08,-0.71,-0.11,26,-226885632,600.2,1172972,66.66666666666667,34046
89483,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.75,310.88,0,,Force Sensor 3,0,0,18.81,70.75,-171.62,4.81,-1779.0,2.69,0.49,-0.04,-10.93,33.19,40.75,-65.56,0.57,-0.09,-0.81,-0.1,26,-223084544,462.26,1172987,71.42857142857143,34061
89497,0.0,22.56,0.0,0.0,0,M,M,M,300.0,15,26.51,300.65,0,0.0,Force Sensor 3,1,0,20.25,53.56,-175.44,5.25,-1802.88,3.25,2.5,-0.35,-14.07,-60.88,49.56,-34.0,0.44,-0.11,-0.89,-0.08,26,-213909504,377.72,1172996,66.66666666666667,34075
89512,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.01,301.16,0,,Force Sensor 3,0,0,14.13,35.81,-176.75,4.69,-1853.31,3.06,3.81,-0.1,-14.48,-60.88,49.56,-34.0,0.3,-0.12,-0.94,-0.06,26,-217972736,311.13,1173007,62.5,34090
89529,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.99,293.83,0,,Force Sensor 3,0,0,14.56,18.0,-177.25,5.31,-1861.06,3.44,4.21,-0.39,-15.64,-60.88,49.56,-34.0,-0.0,-0.13,-0.99,-0.02,26,-218202112,308.16,1173019,62.5,34107
89546,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.26,290.92,0,,Force Sensor 3,0,0,15.0,0.0,-177.44,5.44,-1873.63,3.12,5.49,-0.34,-19.99,-60.88,49.56,-34.0,-0.16,-0.13,-0.98,-0.0,26,-214564864,384.22,1173035,58.82352941176471,34124
89562,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.51,293.53,0,,Force Sensor 3,0,0,15.88,-36.5,-176.94,5.12,-1915.38,3.56,4.51,-0.22,-21.34,-49.38,44.06,62.5,-0.31,-0.13,-0.94,0.02,26,-214204416,516.04,1173044,76.92307692307692,34140
89574,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.39,293.73,0,,Force Sensor 3,0,0,10.5,-55.0,-175.75,4.56,-1932.06,3.56,6.64,-0.42,-23.64,-49.38,44.06,62.5,-0.46,-0.13,-0.88,0.04,26,-215318528,689.13,1173056,62.5,34152
89590,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.38,303.46,0,,Force Sensor 3,0,0,11.94,-73.37,-171.44,4.87,-1925.81,3.75,4.19,-0.45,-22.86,-49.38,44.06,62.5,-0.71,-0.11,-0.69,0.08,26,-210698240,863.27,1173069,71.42857142857143,34168
89603,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.89,293.63,0,,Force Sensor 3,0,0,12.88,-86.81,-2.44,4.12,-1916.75,3.81,1.54,-0.66,-24.69,-49.38,44.06,62.5,-0.81,-0.09,-0.56,0.1,26,-216465408,1016.83,1173085,66.66666666666667,34181
89620,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.89,293.23,0,,Force Sensor 3,0,0,14.06,-51.69,-4.12,4.69,-1879.75,3.19,-1.5,-0.44,-21.82,65.56,33.56,31.87,-0.89,-0.08,-0.43,0.11,26,-212795392,1125.81,1173095,62.5,34198
89635,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.41,298.65,0,,Force Sensor 3,0,0,14.5,-33.81,-3.12,4.44,-1868.69,3.25,0.15,-0.2,-21.26,65.56,33.56,31.87,-0.95,-0.06,-0.29,0.12,26,-214859776,1154.36,1173109,62.5,34213
89651,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.14,301.06,0,,Force Sensor 3,0,0,16.62,54.69,-4.81,4.56,-1845.94,3.12,-1.73,-0.22,-14.91,40.06,40.38,-63.69,-0.8,0.06,0.59,0.12,26,-216760320,687.16,1173166,58.82352941176471,34229
89668,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.0,315.57,0,,Force Sensor 3,0,0,17.81,87.19,-177.19,4.5,-1847.5,3.0,0.35,-0.17,-14.14,40.06,40.38,-63.69,-0.58,0.09,0.8,0.1,26,-216760320,493.91,1173178,62.5,34246
89682,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.28,314.03,0,,Force Sensor 3,0,0,18.75,71.75,-171.19,5.12,-1833.63,2.5,1.48,-0.24,-12.69,40.06,40.38,-63.69,-0.58,0.09,0.8,0.1,26,-219152384,361.03,1173187,76.92307692307692,34260
89698,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.35,316.0,0,,Force Sensor 3,0,0,20.19,54.38,-175.37,5.06,-1821.25,3.44,3.43,-0.18,-13.96,-59.88,48.75,-33.88,-0.45,0.11,0.88,0.08,26,-218431488,262.75,1173200,58.82352941176471,34276
89713,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.24,316.86,0,,Force Sensor 3,0,0,14.06,37.06,-176.69,4.56,-1808.69,3.12,5.39,-0.25,-14.27,-59.88,48.75,-33.88,-0.17,0.12,0.98,0.04,26,-212041728,222.59,1173216,90.9090909090909,34291
89725,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.19,306.18,0,,Force Sensor 3,0,0,14.94,2.94,-177.44,5.12,-1766.69,3.31,6.25,-0.13,-14.24,-59.88,48.75,-33.88,-0.02,0.13,0.99,0.03,26,-213745664,254.1,1173228,62.5,34303
89742,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.72,310.46,0,,Force Sensor 3,0,0,15.31,-13.88,-177.44,4.62,-1763.69,3.75,4.69,-0.26,-16.9,-59.88,48.75,-33.88,0.12,0.13,0.98,0.01,26,-212336640,311.21,1173239,55.555555555555564,34320
89759,0.0,0.0,0.0,0.0,0,,,,300.0,15,26.5,303.46,0,,Force Sensor 3,0,0,15.75,-30.81,-177.12,4.69,-1762.25,3.12,3.68,-0.3,-17.92,-48.56,43.75,63.75,0.41,0.13,0.9,-0.03,26,-215515136,434.23,1173252,71.42857142857143,34337
89775,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.1,301.06,0,,Force Sensor 3,0,0,9.69,-47.88,-176.31,4.5,-1793.94,3.5,3.44,-0.53,-20.64,-48.56,43.75,63.75,0.54,0.12,0.83,-0.05,26,-214597632,601.92,1173267,71.42857142857143,34353
89788,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.97,303.57,0,,Force Sensor 3,0,0,12.44,-82.31,-161.19,4.0,-1826.0,3.5,2.13,-0.11,-21.17,-48.56,43.75,63.75,0.76,0.1,0.63,-0.09,26,-219512832,776.6,1173279,55.555555555555564,34366
89808,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.48,291.12,0,,Force Sensor 3,0,0,13.19,-79.5,-13.75,4.56,-1816.38,3.06,0.04,-0.6,-21.87,-48.56,43.75,63.75,0.85,0.09,0.51,-0.1,26,-208044032,907.03,1173291,62.5,34386
89821,0.0,0.0,0.0,0.0,0,,,,300.0,15,27.47,281.37,0,,Force Sensor 3,0,0,13.75,-62.06,-5.37,3.87,-1830.19,3.37,0.42,-0.27,-23.12,61.88,33.88,38.88,0.92,0.07,0.37,-0.12,26,-211943424,986.48,1173304,62.5,34399
